mean_in_cluster_0,mean_in_cluster_1,mean_in_cluster_2,mean_in_cluster_3,mean_in_cluster_4,mean_in_cluster_5,mean_in_cluster_6,mean_in_cluster_7,mean_in_cluster_8,mean_in_cluster_9,fr_ether,mean_in_cluster_11,VSA_EState3,mean_in_cluster_13,fr_NH0,MolLogP,NumAromaticRings,NumHAcceptors,mean_in_cluster_18,VSA_EState1,NumRotatableBonds,fr_bicyclic,RingCount,FractionCSP3,fr_C_O_noCOO,EState_VSA8,SMR_VSA3,NumHeteroatoms,SlogP_VSA4,NumAliphaticRings,SMR_VSA4,VSA_EState2,VSA_EState4,EState_VSA9,SlogP_VSA6,SlogP_VSA3,EState_VSA4,fr_C_O,fr_halogen,SMR_VSA5,SlogP_VSA5,MinAbsEStateIndex,EState_VSA6,VSA_EState5,SlogP_VSA2,VSA_EState7,FpDensityMorgan3,SMR_VSA9,VSA_EState8,EState_VSA2,PEOE_VSA2,EState_VSA10,PEOE_VSA7,MinEStateIndex,qed,Ipc,EState_VSA5,PEOE_VSA6,PEOE_VSA9,SMR_VSA10,EState_VSA3,PEOE_VSA1,PEOE_VSA14,PEOE_VSA3,EState_VSA1,FpDensityMorgan2,SMR_VSA1,SMR_VSA6,EState_VSA7,BalabanJ,BertzCT,Kappa2,Kappa3,PEOE_VSA10,FpDensityMorgan1,PEOE_VSA8,SlogP_VSA10,SlogP_VSA1,VSA_EState6,HallKierAlpha,Kappa1,SMR_VSA7
-0.47045910791451995,-0.9875578750510797,1.2457502653038552,-0.7870149769501239,-1.002457686615338,0.9912574818817702,-1.004296279496183,0.5126624515912086,-0.8931005254165532,-0.8703422138685087,0.0,-0.010488711708422915,8.00388888888889,0.3723200109563766,0.0,-0.19170000000000004,0.0,2.0,-0.9351038885778569,0.0,2.0,0.0,0.0,0.75,0.0,0.0,0.0,3.0,0.0,0.0,5.733667477162185,9.729722222222222,5.1125,10.84019487200289,0.0,4.794537184071822,0.0,1.0,0.0,19.386399651764595,13.344558822616634,0.05555555555555558,6.923737199690624,-0.837962962962963,17.117673511940517,0.05555555555555558,2.4285714285714284,0.0,1.6608333333333334,12.462662452073971,4.794537184071822,4.794537184071822,6.923737199690624,-0.837962962962963,0.5087258571750183,19.093583929800843,0.0,0.0,6.4208216229260096,5.969305287951849,0.0,10.84019487200289,5.969305287951849,0.0,5.969305287951849,2.4285714285714284,9.901064578912528,0.0,0.0,3.126006652390634,70.09004635215048,2.5774208427157883,5.43,0.0,2.0,6.041840829147961,0.0,5.733667477162185,-0.22453703703703742,-0.5700000000000001,6.43,0.0
-0.47045910791451995,-1.1253239496028582,0.8755199827727469,-0.6504941143424557,-0.9535919207087247,-1.3241738713408435,-1.1881866878130276,-0.27271578190438867,-0.695232904422499,-0.8703422138685087,0.0,-0.01627706765315992,6.444444444444445,-1.5200950938939077,0.0,-0.8208,0.0,2.0,-0.9201736170443131,0.0,0.0,0.0,1.0,1.0,0.0,10.633577208012662,10.633577208012662,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1790256236503,0.0,0.0,0.0,0.0,1.1388888888888888,0.0,0.0,26.1790256236503,0.0,1.1666666666666667,0.0,4.555555555555555,0.0,0.0,0.0,0.0,1.1388888888888888,0.4022372466625182,34.3994618804395,0.0,0.0,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,1.0,0.0,26.1790256236503,0.0,2.0,21.019550008653873,2.157216946676406,0.9536924762600438,0.0,0.6666666666666666,26.1790256236503,0.0,10.633577208012662,0.0,-0.08,4.088918918918919,0.0
-0.47045910791451995,-1.1084167851142517,0.064032020744654,-0.5169691614294114,-0.8274633718694165,-1.3829525557492524,-1.2023429755684296,-0.670597249780047,-0.5822890760453512,-0.8703422138685087,0.0,-0.016189476183865716,3.2847222222222223,-1.5019197663406012,0.0,0.7599,0.0,1.0,-0.8275117556287093,0.0,0.0,0.0,1.0,1.0,0.0,5.316788604006331,5.316788604006331,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,19.26246486877803,1.25,0.0,0.0,13.08951281182515,4.215277777777778,1.6666666666666667,0.0,2.5,0.0,0.0,0.0,25.93115605767717,1.25,0.4576362279207808,34.3994618804395,32.351977680603184,6.4208216229260096,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,1.5,0.0,13.08951281182515,0.0,2.0,19.40990953421706,2.189674338993739,0.9767560019818928,0.0,0.8333333333333334,0.0,0.0,5.316788604006331,0.0,-0.04,4.127785234899329,0.0
-0.47045910791451995,-1.046759402510061,0.064032020744654,-0.8019038089522054,-1.1046385708340098,-0.46238723634630086,-1.0748674917810708,-0.14378736851780594,-0.8354029239265663,-0.8703422138685087,0.0,-0.009564483285937175,8.592222222222222,0.04152904948619647,1.0,0.7871999999999999,1.0,2.0,-1.0314568003289337,0.0,0.0,0.0,1.0,0.0,0.0,4.9839785209472085,4.9839785209472085,2.0,0.0,0.0,0.0,3.6855555555555553,0.0,5.106527394840706,24.52642128014937,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925974,0.0,0.25925925925925974,10.090505915787915,3.074074074074074,2.142857142857143,5.749511833283905,0.0,5.749511833283905,4.9839785209472085,0.0,12.13273413692322,0.25925925925925974,0.5163288713332986,47.19725257297226,24.52642128014937,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,1.8571428571428572,5.106527394840706,0.0,0.0,3.0214653097240864,138.00750422530467,1.598931214740438,0.8918249573003468,5.749511833283905,1.2857142857142858,12.393687143226153,0.0,0.0,3.0555555555555554,-1.05,4.118067226890756,24.52642128014937
-0.47045910791451995,-1.046759402510061,0.064032020744654,-0.8050076272331284,-1.1062593994328949,0.2556905191693493,-1.0748674917810705,-0.14378736851780594,-0.8358783839471766,-0.8703422138685087,0.0,-0.010069930743656363,8.52111111111111,0.020849565692211924,1.0,0.7871999999999999,1.0,2.0,-1.0292557283497394,0.0,0.0,0.0,1.0,0.0,0.0,4.9839785209472085,4.9839785209472085,2.0,0.0,0.0,0.0,3.5347222222222223,0.0,5.106527394840706,24.395944776997908,0.0,0.0,0.0,0.0,0.0,0.0,0.07175925925925974,12.13273413692322,0.07175925925925974,10.090505915787915,1.537037037037037,2.5714285714285716,5.879988336435371,0.0,5.879988336435371,0.0,0.0,6.06636706846161,0.07175925925925974,0.5163288713332986,47.19725257297226,12.263210640074686,6.06636706846161,0.0,0.0,0.0,5.106527394840706,0.0,4.9839785209472085,0.0,2.2857142857142856,5.106527394840706,0.0,0.0,3.0214653097240864,138.00750422530467,1.598931214740438,0.8918249573003468,0.0,1.4285714285714286,12.263210640074686,0.0,0.0,5.002037037037037,-1.05,4.118067226890756,24.395944776997908
-0.47045910791451995,-0.7263589828090617,0.8755199827727469,-0.7029810264461741,-0.893159028041574,0.9791587851894523,-0.6929575223885563,0.899871037564004,-0.7948227485542833,-0.8703422138685087,0.0,-0.010487230833893357,16.066868858654573,0.38922732435006874,0.0,0.32590000000000025,0.0,2.0,-0.7490299108566432,0.0,4.0,0.0,0.0,0.6,0.0,0.0,0.0,4.0,0.0,0.0,0.0,19.57572373393802,0.0,10.213054789681411,0.0,9.589074368143644,0.0,2.0,0.0,19.26246486877803,19.26246486877803,0.06319444444444455,0.0,-1.8958333333333326,22.15166536558511,0.08657407407407369,1.5555555555555556,0.0,0.0,19.26246486877803,9.589074368143644,9.589074368143644,6.4208216229260096,-0.9479166666666663,0.5774203601545895,65.1469510314125,0.0,0.0,0.0,11.938610575903699,0.0,10.213054789681411,11.938610575903699,0.0,11.938610575903699,1.3333333333333333,19.802129157825057,0.0,0.0,3.1028259423155773,104.12640240679957,3.884108521721475,6.9399999999999995,0.0,1.0,12.841643245852019,0.0,0.0,0.0,-1.06,7.939999999999999,0.0
-0.47045910791451995,-0.959160486479777,-0.7474559412834387,-0.5259650996191964,-0.8155842634683939,-0.9212554941163298,-1.0325410454080843,-0.43764738357662847,-0.6163018519040879,-0.8703422138685087,1.0,-0.014038170384564813,0.0,-0.9745525399772136,1.0,-0.05160000000000009,0.0,2.0,-0.7488763740742272,5.098194444444444,0.0,0.0,1.0,1.0,0.0,11.947581713527669,4.899909730850478,2.0,0.0,1.0,0.0,2.267361111111111,0.0,4.736862953800049,0.0,4.736862953800049,26.303276740850986,0.0,0.0,0.0,0.0,0.9131944444444444,0.0,0.0,38.25085845437866,0.0,2.142857142857143,0.0,4.020833333333334,0.0,0.0,0.0,7.04767198267719,0.9131944444444444,0.4238893295863885,47.19725257297226,0.0,0.0,13.213763929025836,0.0,0.0,9.636772684650527,0.0,0.0,0.0,1.8571428571428572,4.736862953800049,33.35094872352818,0.0,2.1229179499593664,50.041843979966416,2.28455463728191,1.4502520151005,0.0,1.2857142857142858,13.08951281182515,0.0,0.0,0.0,-0.08,5.0645086705202305,0.0
-0.47045910791451995,-1.3286767732176248,0.43426230327576243,-1.0609925890607717,-1.430230605045014,1.7662502145952175,-1.2874106079930705,0.35612685034922076,-1.0378914916957322,-0.8703422138685087,1.0,-0.01146463729011099,0.0,0.26714544884790914,0.0,-0.2884999999999999,0.0,2.0,-1.3355481540789924,3.888888888888889,0.0,0.0,0.0,0.5,1.0,10.470530430962235,0.0,3.0,0.0,0.0,5.733667477162185,9.368055555555555,4.430555555555555,0.0,0.0,4.736862953800049,0.0,1.0,0.0,0.0,0.0,0.7453703703703705,0.0,0.0,13.203037612215947,-0.7453703703703705,2.2,0.0,0.0,0.0,0.0,4.794537184071822,0.0,-0.7453703703703705,0.42986182098555975,9.65148445440323,7.109797541277533,0.0,7.109797541277533,6.093240070938415,0.0,10.470530430962235,6.093240070938415,4.794537184071822,6.093240070938415,2.2,9.53140013787187,7.109797541277533,0.0,2.847378923087672,42.91260938324327,1.575810397553516,3.2699999999999974,0.0,2.0,0.0,4.794537184071822,5.733667477162185,0.0,-0.73,4.269999999999999,0.0
-0.47045910791451995,-0.8572213705142657,-0.7474559412834387,-0.6379272719695809,-0.920337957284509,0.5646018423118198,-0.933310327532627,-0.3020306308642518,-0.7098807136784017,-0.8703422138685087,0.0,-0.016124397141370837,0.0,0.6201506995499086,1.0,0.38529999999999986,1.0,2.0,-0.8029347441573293,1.5277777777777777,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,4.567099647791355,2.0,0.0,0.0,7.04767198267719,10.581944444444444,0.03472222222222254,0.0,29.190481961069725,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.03472222222222254,19.310882622751876,0.0,4.567099647791355,1.724537037037037,2.625,0.0,0.0,5.559266895052007,4.794537184071822,4.794537184071822,6.06636706846161,0.03472222222222254,0.4719138439954858,72.49526582754562,10.633466716252965,6.06636706846161,0.0,0.0,0.0,4.567099647791355,0.0,0.0,0.0,2.25,0.0,0.0,6.06636706846161,3.3466073908691203,225.97018649302458,1.8200415093161888,0.780105300371203,0.0,1.5,19.310882622751876,0.0,5.559266895052007,5.073148148148148,-1.05,5.09388489208633,34.749748856121734
0.1631833005814098,-1.2888255662798518,0.064032020744654,-1.0755504095769186,-1.2742350938304154,1.096854126022143,-1.075570909410306,-0.0843038400458507,-1.0047551929964529,-0.8703422138685087,0.0,-0.010517596183540978,7.590277777777778,0.22877531290203953,0.0,0.3098,0.0,1.0,-1.4105675180914914,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.23611111111111,0.0,16.70746728507322,0.0,4.794537184071822,0.0,1.0,1.0,0.0,0.0,0.3055555555555556,0.0,-1.2854938271604937,16.955836127762893,0.0,2.2,0.0,0.0,5.880003444970339,4.794537184071822,4.794537184071822,0.0,-0.9799382716049381,0.47506028015545126,9.65148445440323,0.0,0.0,0.0,17.570245178184365,0.0,5.106527394840706,5.969305287951849,0.0,5.969305287951849,2.2,9.901064578912528,5.880003444970339,0.0,2.8473789230876716,42.91260938324327,2.0259574468085106,3.759999999999999,5.880003444970339,2.0,0.0,0.0,0.0,0.0,-0.24000000000000005,4.76,0.0
-0.47045910791451995,-1.1552131448541887,0.43426230327576243,-0.9807023075868431,-1.260630196509,1.7683394098537946,-1.1458534437446266,0.35612685034922076,-0.9788083149301263,-0.8703422138685087,1.0,-0.011569532489713708,0.0,0.3343941607951439,0.0,0.10160000000000025,0.0,2.0,-1.109371367437641,4.180555555555555,1.0,0.0,0.0,0.6666666666666666,1.0,10.470530430962235,0.0,3.0,0.0,0.0,5.733667477162185,9.599305555555556,4.541805555555555,0.0,0.0,4.736862953800049,0.0,1.0,0.0,6.923737199690624,6.923737199690624,0.3564814814814814,6.923737199690624,0.0,12.700122035451333,-0.7106481481481481,2.5,0.0,2.055648148148148,0.0,0.0,4.794537184071822,6.923737199690624,-0.7106481481481481,0.4950193943469449,14.834466856136647,0.0,0.0,6.606881964512918,6.093240070938415,6.606881964512918,10.470530430962235,6.093240070938415,4.794537184071822,6.093240070938415,2.5,9.53140013787187,6.606881964512918,0.0,2.831257109931365,52.75488750216347,2.504192037470726,3.2699999999999982,0.0,2.0,0.0,4.794537184071822,5.733667477162185,0.0,-0.73,5.27,0.0
-0.47045910791451995,-0.3389745077307354,-0.7474559412834387,-0.19119398838986987,-0.4252061059147726,1.2239659392172078,-0.4662852534177317,0.03195585068626797,-0.3442258559934024,-0.8703422138685087,1.0,-0.01102820162354834,0.0,0.7403367358968485,1.0,0.4213,0.0,3.0,-0.2067161238503235,4.604120370370371,1.0,0.0,1.0,0.625,1.0,9.636772684650527,4.899909730850478,3.0,0.0,1.0,0.0,13.098657407407408,0.7789351851851853,0.0,11.64912463690315,9.53140013787187,18.53868255890785,1.0,0.0,6.4208216229260096,6.4208216229260096,0.1976388888888887,0.0,-0.1976388888888887,38.1161973545822,2.895601851851852,3.0,0.0,1.7432218442932728,5.969305287951849,0.0,4.794537184071822,13.4684936056032,-0.1976388888888887,0.5139158149125916,328.9915143024319,7.109797541277533,6.076020106833881,7.109797541277533,5.969305287951849,6.544756405912575,9.636772684650527,5.969305287951849,4.794537184071822,0.0,2.4545454545454546,9.53140013787187,27.246982335779876,13.12369208951107,2.573324204324121,186.53107956171817,3.5289206965279107,2.048502439285113,0.0,1.7272727272727273,18.662617341894418,0.0,0.0,0.0,-0.8300000000000001,8.268328416912487,11.64912463690315
-0.47045910791451995,-0.8884934413834353,0.8755199827727469,-0.6924766992221043,-0.9794293905931895,-0.45756855998859947,-0.9192218493761276,-0.03933543096178873,-0.7553964812374472,0.2811874844805951,0.0,-0.009565391561534242,17.30611111111111,0.0592197016380815,0.0,1.0977999999999999,1.0,2.0,-0.9001462297011797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.213054789681411,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0,0.08796296296296324,6.06636706846161,0.1759259259259267,10.213054789681411,0.0,1.75,11.49902366656781,0.0,11.49902366656781,0.0,0.0,12.13273413692322,0.08796296296296324,0.5245841402909771,64.0524865010122,18.19910120538483,6.06636706846161,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.0,1.5,10.213054789681411,0.0,0.0,3.077660437970554,166.38833891467198,1.7381205361963379,0.9041418956093399,11.49902366656781,1.0,6.06636706846161,0.0,0.0,5.851296296296296,-1.1800000000000002,4.966627565982405,24.26546827384644
